"","x"
"19667","Regulatory"
"19668","Regulatory"
"19669","Regulatory"
"19670","Regulatory"
"19671","Regulatory"
"19672","Regulatory"
"19673","Regulatory"
"19674","Regulatory"
"19675","Regulatory"
"19676","Regulatory"
"19677","Regulatory"
"19678","Regulatory"
"19679","Regulatory"
"19680","Regulatory"
"19681","Regulatory"
"19682","Regulatory"
"19683","Regulatory"
"19684","Regulatory"
"19685","Regulatory"
"19686","Regulatory"
"19687","Regulatory"
"19688","Regulatory"
"19689","Regulatory"
"19690","Regulatory"
"19691","Regulatory"
"19692","Regulatory"
"19693","Regulatory"
"19694","Regulatory"
"19695","Regulatory"
"19696","Regulatory"
"19697","Regulatory"
"19698","Regulatory"
"19699","Regulatory"
"19700","Regulatory"
"19701","Regulatory"
"19702","Regulatory"
"19703","Regulatory"
"19704","Regulatory"
"19705","Regulatory"
"19706","Regulatory"
"19707","Regulatory"
"19708","Regulatory"
"19709","Regulatory"
"19710","Regulatory"
"19711","Regulatory"
"19712","Regulatory"
"19713","Regulatory"
"19714","Regulatory"
"19715","Regulatory"
"19716","Regulatory"
"19717","Regulatory"
"19718","Regulatory"
"19719","Regulatory"
"19720","Regulatory"
"19721","Regulatory"
"19722","Regulatory"
"19723","Regulatory"
"19724","Regulatory"
"19725","Regulatory"
"19726","Regulatory"
"19727","Regulatory"
"19728","Regulatory"
"19729","Regulatory"
"19730","Regulatory"
"19731","Regulatory"
"19732","Regulatory"
"19733","Regulatory"
"19734","Regulatory"
"19735","Regulatory"
"19736","Regulatory"
"19737","Regulatory"
"19738","Regulatory"
"19739","Regulatory"
"19740","Regulatory"
"19741","Regulatory"
"19742","Regulatory"
"19743","Regulatory"
"19744","Regulatory"
"19745","Regulatory"
"19746","Regulatory"
"19747","Regulatory"
"19748","Regulatory"
"19749","Regulatory"
"19750","Regulatory"
"19751","Regulatory"
"19752","Regulatory"
"19753","Regulatory"
"19754","Regulatory"
"19755","Regulatory"
"19756","Regulatory"
"19757","Regulatory"
"19758","Regulatory"
"19759","Regulatory"
"19760","Regulatory"
"19761","Regulatory"
"19762","Regulatory"
"19763","Regulatory"
"19764","Regulatory"
"19765","Regulatory"
"19766","Regulatory"
"19767","Regulatory"
"19768","Regulatory"
"19769","Regulatory"
"19770","Regulatory"
"19771","Regulatory"
"19772","Regulatory"
"19773","Regulatory"
"19774","Regulatory"
"19775","Regulatory"
"19776","Regulatory"
"19777","Regulatory"
"19778","Regulatory"
"19779","Regulatory"
"19780","Regulatory"
"19781","Regulatory"
"19782","Regulatory"
"19783","Regulatory"
"19784","Regulatory"
"19785","Regulatory"
"19786","Regulatory"
"19787","Regulatory"
"19788","Regulatory"
"19789","Regulatory"
"19790","Regulatory"
"19791","Regulatory"
"19792","Regulatory"
"19793","Regulatory"
"19794","Regulatory"
"19795","Regulatory"
"19796","Regulatory"
"19797","Regulatory"
"19798","Regulatory"
"19799","Regulatory"
"19800","Regulatory"
"19801","Regulatory"
"19802","Regulatory"
"19803","Regulatory"
"19804","Regulatory"
"19805","Regulatory"
"19806","Regulatory"
"19807","Regulatory"
"19808","Regulatory"
"19809","Regulatory"
"19810","Regulatory"
"19811","Regulatory"
"19812","Regulatory"
"19813","Regulatory"
"19814","Regulatory"
"19815","Regulatory"
"19816","Regulatory"
"19817","Regulatory"
"19818","Regulatory"
"19819","Regulatory"
"19820","Regulatory"
"19821","Regulatory"
"19822","Regulatory"
"19823","Regulatory"
"19824","Regulatory"
"19825","Regulatory"
"19826","Regulatory"
"19827","Regulatory"
"19828","Regulatory"
"19829","Regulatory"
"19830","Regulatory"
"19831","Regulatory"
"19832","Regulatory"
"19833","Regulatory"
"19834","Regulatory"
"19835","Regulatory"
"19836","Regulatory"
"19837","Regulatory"
"19838","Regulatory"
"19839","Regulatory"
"19840","Regulatory"
"19841","Regulatory"
"19842","Regulatory"
"19843","Regulatory"
"19844","Regulatory"
"19845","Regulatory"
"19846","Regulatory"
"19847","Regulatory"
"19848","Regulatory"
"19849","Regulatory"
"19850","Regulatory"
"19851","Regulatory"
"19852","Regulatory"
"19853","Regulatory"
"19854","Regulatory"
"19855","Regulatory"
"19856","Regulatory"
"19857","Regulatory"
"19858","Regulatory"
"19859","Regulatory"
"19860","Regulatory"
"19861","Regulatory"
"19862","Regulatory"
"19863","Regulatory"
"19864","Regulatory"
"19865","Regulatory"
"19866","Regulatory"
"19867","Regulatory"
"19868","Regulatory"
"19869","Regulatory"
"19870","Regulatory"
"19871","Regulatory"
"19872","Regulatory"
"19873","Regulatory"
"19874","Regulatory"
"19875","Regulatory"
"19876","Regulatory"
"19877","Regulatory"
"19878","Regulatory"
"19879","Regulatory"
"19880","Regulatory"
"19881","Regulatory"
"19882","Regulatory"
"19883","Regulatory"
"19884","Regulatory"
"19885","Regulatory"
"19886","Regulatory"
"19887","Regulatory"
"19888","Regulatory"
"19889","Regulatory"
"19890","Regulatory"
"19891","Regulatory"
"19892","Regulatory"
"19893","Regulatory"
"19894","Regulatory"
"19895","Regulatory"
"19896","Regulatory"
"19897","Regulatory"
"19898","Regulatory"
"19899","Regulatory"
"19900","Regulatory"
"19901","Regulatory"
"19902","Regulatory"
"19903","Regulatory"
"19904","Regulatory"
"19905","Regulatory"
"19906","Regulatory"
"19907","Regulatory"
"19908","Regulatory"
"19909","Regulatory"
"19910","Regulatory"
"19911","Regulatory"
"19912","Regulatory"
"19913","Regulatory"
"19914","Regulatory"
"19915","Regulatory"
"19916","Regulatory"
"19917","Regulatory"
"19918","Regulatory"
"19919","Regulatory"
"19920","Regulatory"
"19921","Regulatory"
"19922","Regulatory"
"19923","Regulatory"
"19924","Regulatory"
"19925","Regulatory"
"19926","Regulatory"
"19927","Regulatory"
"19928","Regulatory"
"19929","Regulatory"
"19930","Regulatory"
"19931","Regulatory"
"19932","Regulatory"
"19933","Regulatory"
"19934","Regulatory"
"19935","Regulatory"
"19936","Regulatory"
"19937","Regulatory"
"19938","Regulatory"
"19939","Regulatory"
"19940","Regulatory"
"19941","Regulatory"
"19942","Regulatory"
"19943","Regulatory"
"19944","Regulatory"
"19945","Regulatory"
"19946","Regulatory"
"19947","Regulatory"
"19948","Regulatory"
"19949","Regulatory"
"19950","Regulatory"
"19951","Regulatory"
"19952","Regulatory"
"19953","Regulatory"
"19954","Regulatory"
"19955","Regulatory"
"19956","Regulatory"
"19957","Regulatory"
"19958","Regulatory"
"19959","Regulatory"
"19960","Regulatory"
"19961","Regulatory"
"19962","Regulatory"
"19963","Regulatory"
"19964","Regulatory"
"19965","Regulatory"
"19966","Regulatory"
"19967","Regulatory"
"19968","Regulatory"
"19969","Regulatory"
"19970","Regulatory"
"19971","Regulatory"
"19972","Regulatory"
"19973","Regulatory"
"19974","Regulatory"
"19975","Regulatory"
"19976","Regulatory"
"19977","Regulatory"
"19978","Regulatory"
"19979","Regulatory"
"19980","Regulatory"
"19981","Regulatory"
"19982","Regulatory"
"19983","Regulatory"
"19984","Regulatory"
"19985","Regulatory"
"19986","Regulatory"
"19987","Regulatory"
"19988","Regulatory"
"19989","Regulatory"
"19990","Regulatory"
"19991","Regulatory"
"19992","Regulatory"
"19993","Regulatory"
"19994","Regulatory"
"19995","Regulatory"
"19996","Regulatory"
"19997","Regulatory"
"19998","Regulatory"
"19999","Regulatory"
"20000","Regulatory"
"20001","Regulatory"
"20002","Regulatory"
"20003","Regulatory"
"20004","Regulatory"
"20005","Regulatory"
"20006","Regulatory"
"20007","Regulatory"
"20008","Regulatory"
"20009","Regulatory"
"20010","Regulatory"
"20011","Regulatory"
"20012","Regulatory"
"20013","Regulatory"
"20014","Regulatory"
"20015","Regulatory"
"20016","Regulatory"
"20017","Regulatory"
"20018","Regulatory"
"20019","Regulatory"
"20020","Regulatory"
"20021","Regulatory"
"20022","Regulatory"
"20023","Regulatory"
"20024","Regulatory"
"20025","Regulatory"
"20026","Regulatory"
"20027","Regulatory"
"20028","Regulatory"
"20029","Regulatory"
"20030","Regulatory"
"20031","Regulatory"
"20032","Regulatory"
"20033","Regulatory"
"20034","Regulatory"
"20035","Regulatory"
"20036","Regulatory"
"20037","Regulatory"
"20038","Regulatory"
"20039","Regulatory"
"20040","Regulatory"
"20041","Regulatory"
"20042","Regulatory"
"20043","Regulatory"
"20044","Regulatory"
"20045","Regulatory"
"20046","Regulatory"
"20047","Regulatory"
"20048","Regulatory"
"20049","Regulatory"
"20050","Regulatory"
"20051","Regulatory"
"20052","Regulatory"
"20053","Regulatory"
"20054","Regulatory"
"20055","Regulatory"
"20056","Regulatory"
"20057","Regulatory"
"20058","Regulatory"
"20059","Regulatory"
"20060","Regulatory"
"20061","Regulatory"
"20062","Regulatory"
"20063","Regulatory"
"20064","Regulatory"
"20065","Regulatory"
"20066","Regulatory"
"20067","Regulatory"
"20068","Regulatory"
"20069","Regulatory"
"20070","Regulatory"
"20071","Regulatory"
"20072","Regulatory"
"20073","Regulatory"
"20074","Regulatory"
"20075","Regulatory"
"20076","Regulatory"
"20077","Regulatory"
"20078","Regulatory"
"20079","Regulatory"
"20080","Regulatory"
"20081","Regulatory"
"20082","Regulatory"
"20083","Regulatory"
"20084","Regulatory"
"20085","Regulatory"
"20086","Regulatory"
"20087","Regulatory"
"20088","Regulatory"
"20089","Regulatory"
"20090","Regulatory"
"20091","Regulatory"
"20092","Regulatory"
"20093","Regulatory"
"20094","Regulatory"
"20095","Regulatory"
"20096","Regulatory"
"20097","Regulatory"
"20098","Regulatory"
"20099","Regulatory"
"20100","Regulatory"
"20101","Regulatory"
"20102","Regulatory"
"20103","Regulatory"
"20104","Regulatory"
"20105","Regulatory"
"20106","Regulatory"
"20107","Regulatory"
"20108","Regulatory"
"20109","Regulatory"
"20110","Regulatory"
"20111","Regulatory"
"20112","Regulatory"
"20113","Regulatory"
"20114","Regulatory"
"20115","Regulatory"
"20116","Regulatory"
"20117","Regulatory"
"20118","Regulatory"
"20119","Regulatory"
"20120","Regulatory"
"20121","Regulatory"
"20122","Regulatory"
"20123","Regulatory"
"20124","Regulatory"
"20125","Regulatory"
"20126","Regulatory"
"20127","Regulatory"
"20128","Regulatory"
"20129","Regulatory"
"20130","Regulatory"
"20131","Regulatory"
"20132","Regulatory"
"20133","Regulatory"
"20134","Regulatory"
"20135","Regulatory"
"20136","Regulatory"
"20137","Regulatory"
"20138","Regulatory"
"20139","Regulatory"
"20140","Regulatory"
"20141","Regulatory"
"20142","Regulatory"
"20143","Regulatory"
"20144","Regulatory"
"20145","Regulatory"
"20146","Regulatory"
"20147","Regulatory"
"20148","Regulatory"
"20149","Regulatory"
"20150","Regulatory"
"20151","Regulatory"
"20152","Regulatory"
"20153","Regulatory"
"20154","Regulatory"
"20155","Regulatory"
"20156","Regulatory"
"20157","Regulatory"
"20158","Regulatory"
"20159","Regulatory"
"20160","Regulatory"
"20161","Regulatory"
"20162","Regulatory"
"20163","Regulatory"
"20164","Regulatory"
"20165","Regulatory"
"20166","Regulatory"
"20167","Regulatory"
"20168","Regulatory"
"20169","Regulatory"
"20170","Regulatory"
"20171","Regulatory"
"20172","Regulatory"
"20173","Regulatory"
"20174","Regulatory"
"20175","Regulatory"
"20176","Regulatory"
"20177","Regulatory"
"20178","Regulatory"
"20179","Regulatory"
"20180","Regulatory"
"20181","Regulatory"
"20182","Regulatory"
"20183","Regulatory"
"20184","Regulatory"
"20185","Regulatory"
"20186","Regulatory"
"20187","Regulatory"
"20188","Regulatory"
"20189","Regulatory"
"20190","Regulatory"
"20191","Regulatory"
"20192","Regulatory"
"20193","Regulatory"
"20194","Regulatory"
"20195","Regulatory"
"20196","Regulatory"
"20197","Regulatory"
"20198","Regulatory"
"20199","Regulatory"
"20200","Regulatory"
"20201","Regulatory"
"20202","Regulatory"
"20203","Regulatory"
"20204","Regulatory"
"20205","Regulatory"
"20206","Regulatory"
"20207","Regulatory"
"20208","Regulatory"
"20209","Regulatory"
"20210","Regulatory"
"20211","Regulatory"
"20212","Regulatory"
"20213","Regulatory"
"20214","Regulatory"
"20215","Regulatory"
"20216","Regulatory"
"20217","Regulatory"
"20218","Regulatory"
"20219","Regulatory"
"20220","Regulatory"
"20221","Regulatory"
"20222","Regulatory"
"20223","Regulatory"
"20224","Regulatory"
"20225","Regulatory"
"20226","Regulatory"
"20227","Regulatory"
"20228","Regulatory"
"20229","Regulatory"
"20230","Regulatory"
"20231","Regulatory"
"20232","Regulatory"
"20233","Regulatory"
"20234","Regulatory"
"20235","Regulatory"
"20236","Regulatory"
"20237","Regulatory"
"20238","Regulatory"
"20239","Regulatory"
"20240","Regulatory"
"20241","Regulatory"
"20242","Regulatory"
"20243","Regulatory"
"20244","Regulatory"
"20245","Regulatory"
"20246","Regulatory"
"20247","Regulatory"
"20248","Regulatory"
"20249","Regulatory"
"20250","Regulatory"
"20251","Regulatory"
"20252","Regulatory"
"20253","Regulatory"
"20254","Regulatory"
"20255","Regulatory"
"20256","Regulatory"
"20257","Regulatory"
"20258","Regulatory"
"20259","Regulatory"
"20260","Regulatory"
"20261","Regulatory"
"20262","Regulatory"
"20263","Regulatory"
"20264","Regulatory"
"20265","Regulatory"
"20266","Regulatory"
"20267","Regulatory"
"20268","Regulatory"
"20269","Regulatory"
"20270","Regulatory"
"20271","Regulatory"
"20272","Regulatory"
"20273","Regulatory"
"20274","Regulatory"
"20275","Regulatory"
"20276","Regulatory"
"20277","Regulatory"
"20278","Regulatory"
"20279","Regulatory"
"20280","Regulatory"
"20281","Regulatory"
"20282","Regulatory"
"20283","Regulatory"
"20284","Regulatory"
"20285","Regulatory"
"20286","Regulatory"
"20287","Regulatory"
"20288","Regulatory"
"20289","Regulatory"
"20290","Regulatory"
"20291","Regulatory"
"20292","Regulatory"
"20293","Regulatory"
"20294","Regulatory"
"20295","Regulatory"
"20296","Regulatory"
"20297","Regulatory"
"20298","Regulatory"
"20299","Regulatory"
"20300","Regulatory"
"20301","Regulatory"
"20302","Regulatory"
"20303","Regulatory"
"20304","Regulatory"
"20305","Regulatory"
"20306","Regulatory"
"20307","Regulatory"
"20308","Regulatory"
"20309","Regulatory"
"20310","Regulatory"
"20311","Regulatory"
"20312","Regulatory"
"20313","Regulatory"
"20314","Regulatory"
"20315","Regulatory"
"20316","Regulatory"
"20317","Regulatory"
"20318","Regulatory"
"20319","Regulatory"
"20320","Regulatory"
"20321","Regulatory"
"20322","Regulatory"
"20323","Regulatory"
"20324","Regulatory"
"20325","Regulatory"
"20326","Regulatory"
"20327","Regulatory"
"20328","Regulatory"
"20329","Regulatory"
"20330","Regulatory"
"20331","Regulatory"
"20332","Regulatory"
"20333","Regulatory"
"20334","Regulatory"
"20335","Regulatory"
"20336","Regulatory"
"20337","Regulatory"
"20338","Regulatory"
"20339","Regulatory"
"20340","Regulatory"
"20341","Regulatory"
"20342","Regulatory"
"20343","Regulatory"
"20344","Regulatory"
"20345","Regulatory"
"20346","Regulatory"
"20347","Regulatory"
"20348","Regulatory"
"20349","Regulatory"
"20350","Regulatory"
"20351","Regulatory"
"20352","Regulatory"
"20353","Regulatory"
"20354","Regulatory"
"20355","Regulatory"
"20356","Regulatory"
"20357","Regulatory"
"20358","Regulatory"
"20359","Regulatory"
"20360","Regulatory"
"20361","Regulatory"
"20362","Regulatory"
"20363","Regulatory"
"20364","Regulatory"
"20365","Regulatory"
"20366","Regulatory"
"20367","Regulatory"
"20368","Regulatory"
"20369","Regulatory"
"20370","Regulatory"
"20371","Regulatory"
"20372","Regulatory"
"20373","Regulatory"
"20374","Regulatory"
"20375","Regulatory"
"20376","Regulatory"
"20377","Regulatory"
"20378","Regulatory"
"20379","Regulatory"
"20380","Regulatory"
"20381","Regulatory"
"20382","Regulatory"
"20383","Regulatory"
"20384","Regulatory"
"20385","Regulatory"
"20386","Regulatory"
"20387","Regulatory"
"20388","Regulatory"
"20389","Regulatory"
"20390","Regulatory"
"20391","Regulatory"
"20392","Regulatory"
"20393","Regulatory"
"20394","Regulatory"
"20395","Regulatory"
"20396","Regulatory"
"20397","Regulatory"
"20398","Regulatory"
"20399","Regulatory"
"20400","Regulatory"
"20401","Regulatory"
"20402","Regulatory"
"20403","Regulatory"
"20404","Regulatory"
"20405","Regulatory"
"20406","Regulatory"
"20407","Regulatory"
"20408","Regulatory"
"20409","Regulatory"
"20410","Regulatory"
"20411","Regulatory"
"20412","Regulatory"
"20413","Regulatory"
"20414","Regulatory"
"20415","Regulatory"
"20416","Regulatory"
"20417","Regulatory"
"20418","Regulatory"
"20419","Regulatory"
"20420","Regulatory"
"20421","Regulatory"
"20422","Regulatory"
"20423","Regulatory"
"20424","Regulatory"
"20425","Regulatory"
"20426","Regulatory"
"20427","Regulatory"
"20428","Regulatory"
"20429","Regulatory"
"20430","Regulatory"
"20431","Regulatory"
"20432","Regulatory"
"20433","Regulatory"
"20434","Regulatory"
"20435","Regulatory"
"20436","Regulatory"
"20437","Regulatory"
"20438","Regulatory"
"20439","Regulatory"
"20440","Regulatory"
"20441","Regulatory"
"20442","Regulatory"
"20443","Regulatory"
"20444","Regulatory"
"20445","Regulatory"
"20446","Regulatory"
"20447","Regulatory"
"20448","Regulatory"
"20449","Regulatory"
"20450","Regulatory"
"20451","Regulatory"
"20452","Regulatory"
"20453","Regulatory"
"20454","Regulatory"
"20455","Regulatory"
"20456","Regulatory"
"20457","Regulatory"
"20458","Regulatory"
"20459","Regulatory"
"20460","Regulatory"
"20461","Regulatory"
"20462","Regulatory"
"20463","Regulatory"
"20464","Regulatory"
"20465","Regulatory"
"20466","Regulatory"
"20467","Regulatory"
"20468","Regulatory"
"20469","Regulatory"
"20470","Regulatory"
"20471","Regulatory"
"20472","Regulatory"
"20473","Regulatory"
"20474","Regulatory"
"20475","Regulatory"
"20476","Regulatory"
"20477","Regulatory"
"20478","Regulatory"
"20479","Regulatory"
"20480","Regulatory"
"20481","Regulatory"
"20482","Regulatory"
"20483","Regulatory"
"20484","Regulatory"
"20485","Regulatory"
"20486","Regulatory"
"20487","Regulatory"
"20488","Regulatory"
"20489","Regulatory"
"20490","Regulatory"
"20491","Regulatory"
"20492","Regulatory"
"20493","Regulatory"
"20494","Regulatory"
"20495","Regulatory"
"20496","Regulatory"
"20497","Regulatory"
"20498","Regulatory"
"20499","Regulatory"
"20500","Regulatory"
"20501","Regulatory"
"20502","Regulatory"
"20503","Regulatory"
"20504","Regulatory"
"20505","Regulatory"
"20506","Regulatory"
"20507","Regulatory"
"20508","Regulatory"
"20509","Regulatory"
"20510","Regulatory"
"20511","Regulatory"
"20512","Regulatory"
"20513","Regulatory"
"20514","Regulatory"
"20515","Regulatory"
"20516","Regulatory"
"20517","Regulatory"
"20518","Regulatory"
"20519","Regulatory"
"20520","Regulatory"
"20521","Regulatory"
"20522","Regulatory"
"20523","Regulatory"
"20524","Regulatory"
"20525","Regulatory"
"20526","Regulatory"
"20527","Regulatory"
"20528","Regulatory"
"20529","Regulatory"
"20530","Regulatory"
"20531","Regulatory"
"20532","Regulatory"
"20533","Regulatory"
"20534","Regulatory"
"20535","Regulatory"
"20536","Regulatory"
"20537","Regulatory"
